2407,P0402,,S0013,2/24/2020,24-Feb-20,0 sales,0,5,7.75,PR14,,PR03,,NA,2/27/2020,27/02/2020
2408,P0436,,S0070,2/24/2020,24-Feb-20,0 sales,0,12,3,PR14,,PR03,,NA,2/27/2020,27/02/2020
2409,P0466,,S0095,2/24/2020,24-Feb-20,0 sales,0,2,8.95,PR14,,PR03,,NA,2/28/2020,28/02/2020
2410,P0348,,S0062,2/24/2020,24-Feb-20,0 sales,0,10,2.1,PR14,,PR03,,NA,2/28/2020,28/02/2020
2411,P0511,,S0023,2/24/2020,24-Feb-20,0 sales,0,3,31.25,PR14,,PR03,,NA,2/26/2020,26/02/2020
2412,P0358,,S0115,2/24/2020,24-Feb-20,0 sales,0,95,2.5,PR14,,PR03,,NA,2/28/2020,28/02/2020
2413,P0459,,S0043,2/25/2020,25-Feb-20,1 sales,2.92,88,3.15,PR14,,PR03,,NA,2/27/2020,27/02/2020
2414,P0280,,S0002,2/25/2020,25-Feb-20,0 sales,0,8,6.99,PR05,verylow,PR03,,NA,2/28/2020,28/02/2020
2415,P0681,,S0030,2/25/2020,25-Feb-20,1 sales,8.39,1,9.9,PR14,,PR03,,NA,3/1/2020,1/3/2020
2416,P0204,,S0031,2/25/2020,25-Feb-20,1 sales,2.78,11,3,PR14,,PR03,,NA,2/28/2020,28/02/2020
2420,P0131,,S0041,2/25/2020,25-Feb-20,0 sales,0,23,2.25,PR14,,PR03,,NA,3/1/2020,1/3/2020
2418,P0261,,S0088,2/25/2020,25-Feb-20,0 sales,0,19,3.95,PR14,,PR03,,NA,2/28/2020,28/02/2020
2419,P0511,,S0001,2/25/2020,25-Feb-20,0 sales,0,8,31.25,PR14,,PR03,,NA,2/27/2020,27/02/2020
2420,P0275,,S0141,2/25/2020,25-Feb-20,0 sales,0,42,2.45,PR05,low,PR03,,NA,2/28/2020,28/02/2020
2421,P0218,,S0002,2/25/2020,25-Feb-20,0 sales,0,6,59.9,PR14,,PR03,,NA,2/26/2020,26/02/2020
2422,P0690,,S0115,2/25/2020,25-Feb-20,0 sales,0,15,13.9,PR14,,PR03,,NA,2/28/2020,28/02/2020
2423,P0649,,S0062,2/25/2020,25-Feb-20,0 sales,0,9,2.2,PR14,,PR03,,NA,2/27/2020,27/02/2020
2424,P0402,,S0125,2/25/2020,25-Feb-20,0 sales,0,4,7.75,PR14,,PR03,,NA,2/26/2020,26/02/2020
2425,P0582,,S0115,2/25/2020,25-Feb-20,0 sales,0,4,9.45,PR14,,PR03,,NA,3/1/2020,1/3/2020
2426,P0524,,S0013,2/25/2020,25-Feb-20,2 sales,18.43,7,9.95,PR03,verylow,PR03,,NA,2/28/2020,28/02/2020
2427,P0639,,S0026,2/25/2020,25-Feb-20,3 sales,14.58,10,5.25,PR14,,PR03,,NA,2/28/2020,28/02/2020
2428,P0747,,S0065,2/25/2020,25-Feb-20,0 sales,0,11,13.25,PR14,,PR03,,NA,2/27/2020,27/02/2020
2429,P0574,,S0120,2/25/2020,25-Feb-20,0 sales,0,21,1.65,PR14,,PR03,,NA,3/1/2020,1/3/2020
2430,P0446,,S0097,2/25/2020,25-Feb-20,0 sales,0,21,5.95,PR14,,PR03,,NA,2/27/2020,27/02/2020
2431,P0332,,S0097,2/25/2020,25-Feb-20,1 sales,24.91,12,37.9,PR06,moderate,PR03,,NA,3/1/2020,1/3/2020
2432,P0361,,S0013,2/25/2020,25-Feb-20,0 sales,0,15,12.9,PR14,,PR03,,NA,2/27/2020,27/02/2020
2433,P0258,,S0020,2/25/2020,25-Feb-20,0 sales,0,21,7.45,PR14,,PR03,,NA,2/27/2020,27/02/2020
2434,P0092,,S0024,2/25/2020,25-Feb-20,0 sales,0,10,1.75,PR14,,PR03,,NA,2/27/2020,27/02/2020
2435,P0059,,S0103,2/25/2020,25-Feb-20,0 sales,0,1,8.95,PR14,,PR03,,NA,2/27/2020,27/02/2020
2436,P0079,,S0131,2/25/2020,25-Feb-20,0 sales,0,14,2.25,PR14,,PR03,,NA,3/1/2020,1/3/2020
2437,P0277,,S0003,2/25/2020,25-Feb-20,1 sales,3.19,8,3.45,PR14,,PR03,,NA,2/27/2020,27/02/2020
2438,P0652,,S0050,2/25/2020,25-Feb-20,0 sales,0,10,3.95,PR14,,PR03,,NA,3/1/2020,1/3/2020
2439,P0712,,S0096,2/25/2020,25-Feb-20,0 sales,0,36,21.5,PR14,,PR03,,NA,3/1/2020,1/3/2020
2440,P0671,,S0139,2/25/2020,25-Feb-20,0 sales,0,8,3.25,PR14,,PR03,,NA,3/1/2020,1/3/2020
2441,P0614,,S0116,2/25/2020,25-Feb-20,0 sales,0,10,15.9,PR03,verylow,PR03,,NA,3/1/2020,1/3/2020
2442,P0682,,S0080,2/25/2020,25-Feb-20,3 sales,11.81,4,4.25,PR14,,PR03,,NA,2/28/2020,28/02/2020
2443,P0520,,S0087,2/25/2020,25-Feb-20,0 sales,0,4,2.95,PR10,verylow,PR03,,NA,2/28/2020,28/02/2020
2444,P0005,,S0008,2/25/2020,25-Feb-20,0 sales,0,3,33.9,PR14,,PR03,,NA,2/28/2020,28/02/2020
2445,P0420,,S0058,2/25/2020,25-Feb-20,0 sales,0,4,0.6,PR14,,PR03,,NA,3/1/2020,1/3/2020
2446,P0483,,S0086,2/25/2020,25-Feb-20,0 sales,0,2,10,PR14,,PR03,,NA,2/28/2020,28/02/2020
2447,P0705,,S0141,2/25/2020,25-Feb-20,0 sales,0,9,14.9,PR14,,PR03,,NA,2/27/2020,27/02/2020
2448,P0640,,S0062,2/25/2020,25-Feb-20,0 sales,0,3,27.9,PR14,,PR03,,NA,2/26/2020,26/02/2020
2449,P0055,,S0021,2/25/2020,25-Feb-20,1 sales,3.24,2,3.5,PR14,,PR03,,NA,2/26/2020,26/02/2020
2450,P0689,,S0104,2/25/2020,25-Feb-20,1 sales,24.49,7,28.9,PR14,,PR03,,NA,2/26/2020,26/02/2020
2451,P0287,,S0063,2/25/2020,25-Feb-20,0 sales,0,8,7.95,PR05,verylow,PR03,,NA,2/28/2020,28/02/2020
2452,P0062,,S0103,2/25/2020,25-Feb-20,0 sales,0,6,24.9,PR14,,PR03,,NA,2/26/2020,26/02/2020
2453,P0439,,S0142,2/25/2020,25-Feb-20,0 sales,0,20,7.8,PR14,,PR03,,NA,2/28/2020,28/02/2020
2454,P0297,,S0096,2/25/2020,25-Feb-20,0 sales,0,8,14.95,PR14,,PR03,,NA,2/28/2020,28/02/2020
2455,P0140,,S0132,2/25/2020,25-Feb-20,0 sales,0,3,5.5,PR14,,PR03,,NA,2/28/2020,28/02/2020
2456,P0356,,S0065,2/25/2020,25-Feb-20,2 sales,4.63,31,2.5,PR14,,PR03,,NA,2/27/2020,27/02/2020
2457,P0639,,S0126,2/25/2020,25-Feb-20,0 sales,0,9,5.25,PR14,,PR03,,NA,2/28/2020,28/02/2020
2458,P0267,,S0142,2/25/2020,25-Feb-20,0 sales,0,20,4,PR14,,PR03,,NA,2/27/2020,27/02/2020
2459,P0055,,S0023,2/25/2020,25-Feb-20,0 sales,0,23,3.5,PR14,,PR03,,NA,2/28/2020,28/02/2020
2460,P0275,,S0039,2/25/2020,25-Feb-20,0 sales,0,18,2.45,PR05,low,PR03,,NA,3/1/2020,1/3/2020
2461,P0132,,S0113,2/25/2020,25-Feb-20,0 sales,0,1,3.99,PR07,verylow,PR03,,NA,2/28/2020,28/02/2020
2462,P0400,,S0033,2/25/2020,25-Feb-20,0 sales,0,3,7.5,PR14,,PR03,,NA,2/27/2020,27/02/2020
2463,P0020,,S0008,2/25/2020,25-Feb-20,1 sales,1.34,26,1.45,PR14,,PR03,,NA,2/28/2020,28/02/2020
2464,P0201,,S0054,2/25/2020,25-Feb-20,0 sales,0,7,11.9,PR12,verylow,PR03,,NA,2/28/2020,28/02/2020
2465,P0705,,S0093,2/25/2020,25-Feb-20,0 sales,0,1,14.9,PR14,,PR03,,NA,2/27/2020,27/02/2020
2466,P0282,,S0038,2/25/2020,25-Feb-20,3 sales,4.83,24,1.9,PR14,,PR03,,NA,2/27/2020,27/02/2020
2467,P0470,,S0015,2/25/2020,25-Feb-20,1 sales,16.57,4,20.9,PR14,,PR03,,NA,2/27/2020,27/02/2020
2468,P0372,,S0068,2/26/2020,26-Feb-20,0 sales,0,50,2.9,PR14,,PR03,,NA,3/2/2020,2/3/2020
2469,P0448,,S0106,2/26/2020,26-Feb-20,1 sales,3.75,33,4.05,PR14,,PR03,,NA,3/1/2020,1/3/2020
2470,P0439,,S0018,2/26/2020,26-Feb-20,0 sales,0,10,7.8,PR14,,PR03,,NA,2/28/2020,28/02/2020
2471,P0275,,S0142,2/26/2020,26-Feb-20,0 sales,0,10,2.45,PR05,low,PR03,,NA,2/28/2020,28/02/2020
2472,P0453,,S0102,2/26/2020,26-Feb-20,0 sales,0,21,5.25,PR05,moderate,PR03,,NA,3/3/2020,3/3/2020
2473,P0400,,S0131,2/26/2020,26-Feb-20,0 sales,0,1,7.5,PR14,,PR03,,NA,2/28/2020,28/02/2020
2474,P0150,,S0026,2/26/2020,26-Feb-20,0 sales,0,5,12.99,PR14,,PR03,,NA,2/28/2020,28/02/2020
2475,P0551,,S0089,2/26/2020,26-Feb-20,0 sales,0,19,1.85,PR14,,PR03,,NA,2/27/2020,27/02/2020
2476,P0647,,S0095,2/26/2020,26-Feb-20,0 sales,0,163,13.95,PR14,,PR03,,NA,2/28/2020,28/02/2020
2477,P0437,,S0066,2/26/2020,26-Feb-20,0 sales,0,7,10.9,PR10,veryhigh,PR03,,NA,3/1/2020,1/3/2020
2478,P0356,,S0020,2/26/2020,26-Feb-20,0 sales,0,31,2.5,PR14,,PR03,,NA,2/28/2020,28/02/2020
2479,P0223,,S0108,2/26/2020,26-Feb-20,0 sales,0,4,7.5,PR14,,PR03,,NA,2/27/2020,27/02/2020
2480,P0534,,S0062,2/26/2020,26-Feb-20,0 sales,0,24,2,PR14,,PR03,,NA,3/1/2020,1/3/2020
2481,P0536,,S0089,2/26/2020,26-Feb-20,1 sales,2.73,5,2.95,PR14,,PR03,,NA,2/28/2020,28/02/2020
2482,P0639,,S0016,2/26/2020,26-Feb-20,0 sales,0,11,5.25,PR14,,PR03,,NA,2/28/2020,28/02/2020
2483,P0438,,S0122,2/26/2020,26-Feb-20,5 sales,1.16,21,0.25,PR14,,PR03,,NA,3/2/2020,2/3/2020
2484,P0129,,S0141,2/26/2020,26-Feb-20,0 sales,0,3,29.95,PR14,,PR03,,NA,3/2/2020,2/3/2020
2485,P0694,,S0120,2/26/2020,26-Feb-20,0 sales,0,3,5.99,PR14,,PR03,,NA,2/28/2020,28/02/2020
2486,P0439,,S0052,2/26/2020,26-Feb-20,0 sales,0,18,7.8,PR14,,PR03,,NA,3/3/2020,3/3/2020
2487,P0642,,S0083,2/26/2020,26-Feb-20,0 sales,0,8,2.5,PR14,,PR03,,NA,3/1/2020,1/3/2020
2488,P0220,,S0083,2/26/2020,26-Feb-20,0 sales,0,22,1.75,PR14,,PR03,,NA,3/1/2020,1/3/2020
2489,P0001,,S0049,2/26/2020,26-Feb-20,0 sales,0,3,6.5,PR14,,PR03,,NA,3/1/2020,1/3/2020
2490,P0665,,S0052,2/26/2020,26-Feb-20,0 sales,0,4,10.75,PR14,,PR03,,NA,3/1/2020,1/3/2020
2491,P0651,,S0104,2/26/2020,26-Feb-20,0 sales,0,21,8.25,PR14,,PR03,,NA,3/2/2020,2/3/2020
2492,P0527,,S0091,2/26/2020,26-Feb-20,0 sales,0,20,1.95,PR14,,PR03,,NA,2/28/2020,28/02/2020
2493,P0640,,S0084,2/26/2020,26-Feb-20,0 sales,0,3,27.9,PR14,,PR03,,NA,3/2/2020,2/3/2020
2494,P0131,,S0128,2/26/2020,26-Feb-20,1 sales,2.08,0,NA,PR14,,PR03,,NA,3/1/2020,1/3/2020
2495,P0556,,S0142,2/26/2020,26-Feb-20,0 sales,0,11,14.5,PR14,,PR03,,NA,2/28/2020,28/02/2020
2496,P0226,,S0043,2/26/2020,26-Feb-20,0 sales,0,12,1.7,PR14,,PR03,,NA,2/27/2020,27/02/2020
2497,P0747,,S0066,2/26/2020,26-Feb-20,0 sales,0,3,13.25,PR14,,PR03,,NA,3/2/2020,2/3/2020
2498,P0536,,S0126,2/26/2020,26-Feb-20,0 sales,0,9,2.95,PR14,,PR03,,NA,2/27/2020,27/02/2020
2499,P0260,,S0132,2/26/2020,26-Feb-20,0 sales,0,6,16.5,PR14,,PR03,,NA,2/27/2020,27/02/2020
2500,P0665,,S0003,2/26/2020,26-Feb-20,0 sales,0,5,10.75,PR14,,PR03,,NA,2/28/2020,28/02/2020
2501,P0067,,S0126,2/26/2020,26-Feb-20,0 sales,0,4,16.9,PR14,,PR03,,NA,2/28/2020,28/02/2020
2502,P0681,,S0033,2/26/2020,26-Feb-20,0 sales,0,3,9.9,PR14,,PR03,,NA,2/27/2020,27/02/2020
2503,P0035,,S0108,2/26/2020,26-Feb-20,1 sales,2.73,11,2.95,PR14,,PR03,,NA,3/1/2020,1/3/2020
2504,P0481,,S0023,2/26/2020,26-Feb-20,0 sales,0,5,5.9,PR14,,PR03,,NA,3/1/2020,1/3/2020
2505,P0402,,S0125,2/26/2020,26-Feb-20,0 sales,0,4,7.75,PR14,,PR03,,NA,2/28/2020,28/02/2020
2506,P0427,,S0032,2/26/2020,26-Feb-20,0 sales,0,58,2.19,PR14,,PR03,,NA,2/27/2020,27/02/2020
2507,P0035,,S0140,2/26/2020,26-Feb-20,0 sales,0,21,2.95,PR14,,PR03,,NA,3/2/2020,2/3/2020
2508,P0413,,S0013,2/26/2020,26-Feb-20,0 sales,0,5.975,4.9,PR14,,PR03,,NA,3/2/2020,2/3/2020
2509,P0114,,S0140,2/26/2020,26-Feb-20,0 sales,0,9,0.45,PR14,,PR03,,NA,3/1/2020,1/3/2020
2510,P0718,,S0087,2/26/2020,26-Feb-20,0 sales,0,20,13,PR14,,PR03,,NA,2/28/2020,28/02/2020
2511,P0129,,S0050,2/26/2020,26-Feb-20,0 sales,0,5,23.9,PR14,,PR03,,NA,2/28/2020,28/02/2020
2512,P0705,,S0073,2/26/2020,26-Feb-20,0 sales,0,7,14.9,PR14,,PR03,,NA,2/28/2020,28/02/2020
2513,P0690,,S0065,2/27/2020,27-Feb-20,0 sales,0,12,12.5,PR14,,PR03,,NA,3/3/2020,3/3/2020
2514,P0681,,S0113,2/27/2020,27-Feb-20,0 sales,0,4,9.9,PR14,,PR03,,NA,3/1/2020,1/3/2020
2515,P0602,,S0018,2/27/2020,27-Feb-20,0 sales,0,10,9.9,PR14,,PR03,,NA,3/2/2020,2/3/2020
2516,P0640,,S0035,2/27/2020,27-Feb-20,0 sales,0,3,27.9,PR14,,PR03,,NA,2/28/2020,28/02/2020
2520,P0267,,S0138,2/27/2020,27-Feb-20,0 sales,0,19,4,PR14,,PR03,,NA,3/2/2020,2/3/2020
2518,P0485,,S0026,2/27/2020,27-Feb-20,0 sales,0,1,8.9,PR14,,PR03,,NA,3/2/2020,2/3/2020
2519,P0406,,S0108,2/27/2020,27-Feb-20,0 sales,0,6,9.95,PR14,,PR03,,NA,3/2/2020,2/3/2020
2520,P0220,,S0131,2/27/2020,27-Feb-20,0 sales,0,22,1.75,PR14,,PR03,,NA,3/3/2020,3/3/2020
2521,P0311,,S0031,2/27/2020,27-Feb-20,1 sales,1,5,1,PR14,,PR03,,NA,2/28/2020,28/02/2020
2522,P0054,,S0066,2/27/2020,27-Feb-20,0 sales,0,1,3.95,PR14,,PR03,,NA,2/28/2020,28/02/2020
2523,P0206,,S0009,2/27/2020,27-Feb-20,0 sales,0,23,1.75,PR14,,PR03,,NA,3/1/2020,1/3/2020
2524,P0671,,S0035,2/27/2020,27-Feb-20,0 sales,0,9,3.25,PR14,,PR03,,NA,3/1/2020,1/3/2020
2525,P0160,,S0001,2/27/2020,27-Feb-20,1 sales,2.31,5,2.5,PR14,,PR03,,NA,2/28/2020,28/02/2020
2526,P0336,,S0097,2/27/2020,27-Feb-20,0 sales,0,13,23.5,PR14,,PR03,,NA,3/3/2020,3/3/2020
2527,P0336,,S0096,2/27/2020,27-Feb-20,1 sales,19.92,9,23.5,PR14,,PR03,,NA,3/1/2020,1/3/2020
2528,P0654,,S0026,2/27/2020,27-Feb-20,0 sales,0,7,9.95,PR14,,PR03,,NA,3/2/2020,2/3/2020
2529,P0527,,S0023,2/27/2020,27-Feb-20,0 sales,0,13,1.39,PR14,,PR03,,NA,3/1/2020,1/3/2020
2530,P0083,,S0091,2/27/2020,27-Feb-20,0 sales,0,22,7.45,PR14,,PR03,,NA,3/4/2020,4/3/2020
2531,P0400,,S0043,2/27/2020,27-Feb-20,0 sales,0,5,7.5,PR14,,PR03,,NA,3/2/2020,2/3/2020
2532,P0427,,S0080,2/27/2020,27-Feb-20,1 sales,2.03,13,2.19,PR14,,PR03,,NA,3/2/2020,2/3/2020
2533,P0283,,S0051,2/27/2020,27-Feb-20,0 sales,0,8,23.5,PR14,,PR03,,NA,2/28/2020,28/02/2020
2534,P0325,,S0105,2/27/2020,27-Feb-20,0 sales,0,14,9.25,PR14,,PR03,,NA,3/1/2020,1/3/2020
2535,P0165,,S0028,2/27/2020,27-Feb-20,2 sales,2.78,0,NA,PR14,,PR03,,NA,3/3/2020,3/3/2020
2536,P0602,,S0055,2/27/2020,27-Feb-20,0 sales,0,3,9.9,PR14,,PR03,,NA,3/1/2020,1/3/2020
2537,P0114,,S0040,2/27/2020,27-Feb-20,3 sales,1.25,50,0.45,PR14,,PR03,,NA,2/28/2020,28/02/2020
2538,P0640,,S0040,2/27/2020,27-Feb-20,0 sales,0,2,27.9,PR14,,PR03,,NA,3/1/2020,1/3/2020
2539,P0114,,S0115,2/27/2020,27-Feb-20,0 sales,0,42,0.45,PR14,,PR03,,NA,3/1/2020,1/3/2020
2540,P0579,,S0048,2/27/2020,27-Feb-20,12 sales,39.66,0,NA,PR14,,PR03,,NA,3/1/2020,1/3/2020
2541,P0345,,S0067,2/27/2020,27-Feb-20,0 sales,0,10,3.2,PR14,,PR03,,NA,2/28/2020,28/02/2020
2542,P0718,,S0074,2/27/2020,27-Feb-20,0 sales,0,4,13,PR14,,PR03,,NA,3/1/2020,1/3/2020
2543,P0226,,S0138,2/27/2020,27-Feb-20,0 sales,0,13,1.7,PR14,,PR03,,NA,3/1/2020,1/3/2020
2544,P0590,,S0083,2/27/2020,27-Feb-20,0 sales,0,15,0.5,PR14,,PR03,,NA,3/3/2020,3/3/2020
2545,P0050,,S0094,2/27/2020,27-Feb-20,0 sales,0,11,5.95,PR14,,PR03,,NA,3/1/2020,1/3/2020
2546,P0450,,S0065,2/27/2020,27-Feb-20,0 sales,0,6,11.9,PR14,,PR03,,NA,3/3/2020,3/3/2020
2547,P0536,,S0035,2/27/2020,27-Feb-20,0 sales,0,4,2.95,PR14,,PR03,,NA,3/1/2020,1/3/2020
2548,P0275,,S0140,2/27/2020,27-Feb-20,0 sales,0,45,2.45,PR05,low,PR03,,NA,3/3/2020,3/3/2020
2549,P0137,,S0023,2/27/2020,27-Feb-20,0 sales,0,6,23.9,PR14,,PR03,,NA,3/2/2020,2/3/2020
2550,P0400,,S0055,2/27/2020,27-Feb-20,0 sales,0,2,7.5,PR14,,PR03,,NA,2/28/2020,28/02/2020
2551,P0035,,S0126,2/27/2020,27-Feb-20,1 sales,2.73,5,2.95,PR14,,PR03,,NA,3/1/2020,1/3/2020
2552,P0691,,S0016,2/27/2020,27-Feb-20,0 sales,0,1,3,PR14,,PR03,,NA,3/2/2020,2/3/2020
2553,P0150,,S0062,2/27/2020,27-Feb-20,0 sales,0,6,12.99,PR14,,PR03,,NA,3/2/2020,2/3/2020
2554,P0277,,S0135,2/27/2020,27-Feb-20,0 sales,0,11,3.45,PR14,,PR03,,NA,2/28/2020,28/02/2020
2555,P0458,,S0084,2/27/2020,27-Feb-20,2 sales,4.92,31,4.25,PR10,high,PR03,,NA,3/2/2020,2/3/2020
2556,P0500,,S0140,2/27/2020,27-Feb-20,0 sales,0,10,5.95,PR14,,PR03,,NA,2/28/2020,28/02/2020
2557,P0070,,S0023,2/27/2020,27-Feb-20,0 sales,0,6,6.25,PR14,,PR03,,NA,3/3/2020,3/3/2020
2558,P0083,,S0058,2/27/2020,27-Feb-20,0 sales,0,6,7.45,PR14,,PR03,,NA,3/2/2020,2/3/2020
2559,P0286,,S0022,2/27/2020,27-Feb-20,0 sales,0,31,1,PR14,,PR03,,NA,3/3/2020,3/3/2020
2560,P0726,,S0110,2/27/2020,27-Feb-20,0 sales,0,34,1,PR14,,PR03,,NA,3/3/2020,3/3/2020
2561,P0348,,S0132,2/27/2020,27-Feb-20,0 sales,0,10,2.1,PR14,,PR03,,NA,2/28/2020,28/02/2020
2562,P0459,,S0022,2/27/2020,27-Feb-20,0 sales,0,19,3.15,PR14,,PR03,,NA,3/1/2020,1/3/2020
2563,P0599,,S0104,2/27/2020,27-Feb-20,0 sales,0,4,12.9,PR14,,PR03,,NA,2/28/2020,28/02/2020
2564,P0520,,S0142,2/27/2020,27-Feb-20,0 sales,0,9,2.95,PR10,verylow,PR03,,NA,2/28/2020,28/02/2020
2565,P0144,,S0096,2/27/2020,27-Feb-20,1 sales,4.58,7,4.95,PR14,,PR03,,NA,3/2/2020,2/3/2020
2566,P0372,,S0074,2/27/2020,27-Feb-20,0 sales,0,54,2.9,PR14,,PR03,,NA,3/2/2020,2/3/2020
2567,P0390,,S0099,2/27/2020,27-Feb-20,0 sales,0,3,11.9,PR12,verylow,PR03,,NA,3/2/2020,2/3/2020
2568,P0536,,S0032,2/27/2020,27-Feb-20,0 sales,0,13,2.95,PR14,,PR03,,NA,3/3/2020,3/3/2020
2569,P0591,,S0020,2/27/2020,27-Feb-20,0 sales,0,4,7.45,PR14,,PR03,,NA,3/2/2020,2/3/2020
2570,P0068,,S0050,2/28/2020,28-Feb-20,0 sales,0,12,5.59,PR10,verylow,PR03,,NA,3/3/2020,3/3/2020
2571,P0286,,S0073,2/28/2020,28-Feb-20,0 sales,0,23,1,PR14,,PR03,,NA,3/2/2020,2/3/2020
2572,P0639,,S0137,2/28/2020,28-Feb-20,0 sales,0,8,5.25,PR14,,PR03,,NA,3/3/2020,3/3/2020
2573,P0116,,S0119,2/28/2020,28-Feb-20,0 sales,0,12,0.8,PR14,,PR03,,NA,3/4/2020,4/3/2020
2574,P0649,,S0062,2/28/2020,28-Feb-20,0 sales,0,9,2.2,PR14,,PR03,,NA,3/3/2020,3/3/2020
2575,P0311,,S0016,2/28/2020,28-Feb-20,3 sales,3,7,1,PR14,,PR03,,NA,3/4/2020,4/3/2020
2576,P0044,,S0074,2/28/2020,28-Feb-20,0 sales,0,20,8.9,PR05,verylow,PR03,,NA,3/2/2020,2/3/2020
2577,P0046,,S0097,2/28/2020,28-Feb-20,0 sales,0,12,34.5,PR14,,PR03,,NA,3/1/2020,1/3/2020
2578,P0490,,S0113,2/28/2020,28-Feb-20,0 sales,0,4,52.9,PR14,,PR03,,NA,3/3/2020,3/3/2020
2579,P0275,,S0086,2/28/2020,28-Feb-20,0 sales,0,15,2.45,PR05,low,PR03,,NA,3/3/2020,3/3/2020
2580,P0333,,S0113,2/28/2020,28-Feb-20,0 sales,0,21,1.85,PR14,,PR03,,NA,3/3/2020,3/3/2020
2581,P0527,,S0102,2/28/2020,28-Feb-20,0 sales,0,7,1.95,PR14,,PR03,,NA,3/2/2020,2/3/2020
2582,P0427,,S0043,2/28/2020,28-Feb-20,1 sales,2.03,16,2.19,PR14,,PR03,,NA,3/2/2020,2/3/2020
2583,P0587,,S0090,2/28/2020,28-Feb-20,0 sales,0,18,3.99,PR14,,PR03,,NA,3/5/2020,5/3/2020
2584,P0572,,S0120,2/28/2020,28-Feb-20,0 sales,0,16,1,PR14,,PR03,,NA,3/2/2020,2/3/2020
2585,P0372,,S0054,2/28/2020,28-Feb-20,0 sales,0,18,2.9,PR14,,PR03,,NA,3/3/2020,3/3/2020
2586,P0437,,S0031,2/28/2020,28-Feb-20,0 sales,0,3,10.9,PR10,veryhigh,PR03,,NA,3/2/2020,2/3/2020
2587,P0062,,S0055,2/28/2020,28-Feb-20,0 sales,0,10,24.9,PR14,,PR03,,NA,3/1/2020,1/3/2020
2588,P0694,,S0083,2/28/2020,28-Feb-20,0 sales,0,6,5.99,PR14,,PR03,,NA,3/4/2020,4/3/2020
2589,P0611,,S0093,2/28/2020,28-Feb-20,0 sales,0,2,15,PR14,,PR03,,NA,3/4/2020,4/3/2020
2590,P0055,,S0126,2/28/2020,28-Feb-20,0 sales,0,22,3.5,PR14,,PR03,,NA,3/2/2020,2/3/2020
2591,P0311,,S0084,2/28/2020,28-Feb-20,1 sales,1,1,1,PR14,,PR03,,NA,3/2/2020,2/3/2020
2592,P0226,,S0040,2/28/2020,28-Feb-20,0 sales,0,13,1.7,PR14,,PR03,,NA,3/3/2020,3/3/2020
2593,P0024,,S0097,2/28/2020,28-Feb-20,0 sales,0,25,1.95,PR14,,PR03,,NA,3/3/2020,3/3/2020
2594,P0400,,S0004,2/28/2020,28-Feb-20,0 sales,0,3,7.5,PR14,,PR03,,NA,3/1/2020,1/3/2020
2595,P0280,,S0108,2/28/2020,28-Feb-20,1 sales,4.74,8,6.99,PR05,verylow,PR03,,NA,3/1/2020,1/3/2020
2596,P0747,,S0062,2/28/2020,28-Feb-20,1 sales,11.23,15,13.25,PR14,,PR03,,NA,3/3/2020,3/3/2020
2597,P0572,,S0034,2/28/2020,28-Feb-20,0 sales,0,16,1,PR14,,PR03,,NA,3/4/2020,4/3/2020
2598,P0131,,S0020,2/28/2020,28-Feb-20,0 sales,0,48,2.25,PR14,,PR03,,NA,3/1/2020,1/3/2020
2599,P0067,,S0051,2/28/2020,28-Feb-20,0 sales,0,5,16.9,PR14,,PR03,,NA,3/3/2020,3/3/2020
2600,P0663,,S0023,2/28/2020,28-Feb-20,0 sales,0,26,4.25,PR14,,PR03,,NA,3/4/2020,4/3/2020
2601,P0110,,S0043,2/28/2020,28-Feb-20,0 sales,0,9,2.95,PR10,verylow,PR03,,NA,3/2/2020,2/3/2020
2602,P0205,,S0049,2/28/2020,28-Feb-20,0 sales,0,8,13.9,PR14,,PR03,,NA,3/2/2020,2/3/2020
2603,P0574,,S0106,2/28/2020,28-Feb-20,0 sales,0,28,1.95,PR14,,PR03,,NA,3/4/2020,4/3/2020
2604,P0590,,S0074,2/28/2020,28-Feb-20,0 sales,0,18,0.5,PR14,,PR03,,NA,3/2/2020,2/3/2020
2605,P0524,,S0038,2/28/2020,28-Feb-20,0 sales,0,15,9.95,PR03,verylow,PR03,,NA,3/3/2020,3/3/2020
2606,P0205,,S0034,2/28/2020,28-Feb-20,0 sales,0,33,5.5,PR14,,PR03,,NA,3/3/2020,3/3/2020
2607,P0690,,S0055,2/28/2020,28-Feb-20,0 sales,0,8,13.9,PR14,,PR03,,NA,3/3/2020,3/3/2020
2608,P0183,,S0002,2/28/2020,28-Feb-20,0 sales,0,6,6.25,PR14,,PR03,,NA,3/4/2020,4/3/2020
2609,P0446,,S0113,2/28/2020,28-Feb-20,0 sales,0,1,5.95,PR14,,PR03,,NA,3/3/2020,3/3/2020
2610,P0689,,S0096,2/28/2020,28-Feb-20,0 sales,0,5,28.9,PR14,,PR03,,NA,3/2/2020,2/3/2020
2611,P0185,,S0014,2/28/2020,28-Feb-20,0 sales,0,9,0.75,PR14,,PR03,,NA,3/2/2020,2/3/2020
2612,P0608,,S0138,2/28/2020,28-Feb-20,0 sales,0,6,9.9,PR05,verylow,PR03,,NA,3/1/2020,1/3/2020
2613,P0370,,S0062,2/28/2020,28-Feb-20,0 sales,0,5,4.75,PR14,,PR03,,NA,3/1/2020,1/3/2020
